REGISTER_ID,GENDER,AGE,INCOME
AP111162,M,24,10000
AP111163,F,49,30000
AP111164,F,43,20000
AP111165,F,30,12000
AP111166,M,31,50000
AP111167,F,28,25000
AP111168,M,35,15000
AP111169,F,22,20000
AP111170,M,38,35000
AP111171,M,34,10000
AP111172,F,50,12000
AP111173,F,33,50000
AP111174,F,39,25000
AP111175,M,32,40000
AP111176,F,44,35000
AP111177,M,41,20000
AP111178,M,48,25000
AP111179,M,40,35000
AP111180,F,40,15000
AP111181,M,44,35000
AP111182,F,48,12000
AP111183,M,29,25000
AP111184,M,36,25000
AP111185,M,42,20000
AP111186,M,28,50000
AP111187,F,39,40000
AP111188,M,29,10000
AP111189,M,29,15000
AP111190,F,49,35000
AP111191,F,33,40000
AP111192,M,42,40000
AP111193,F,37,50000
AP111194,F,24,15000
AP111195,M,27,35000
AP111196,M,23,15000
AP111197,M,40,35000
AP111198,M,48,50000
AP111199,F,41,25000
AP111200,F,31,12000
AP111201,F,26,12000
AP111202,F,23,25000
AP111203,F,47,40000
AP111204,M,21,15000
AP111205,F,34,50000
AP111206,F,29,30000
AP111207,F,46,35000
AP111208,M,35,50000
AP111209,F,30,30000
AP111210,F,21,15000
AP111211,F,37,50000
AP111212,M,34,40000
AP111213,M,44,30000
AP111214,M,27,15000
AP111215,F,45,50000
AP111216,F,30,25000
AP111217,F,39,35000
AP111218,F,49,12000
AP111219,F,27,40000
AP111220,F,32,30000
AP111221,M,34,15000
AP111222,M,22,30000
AP111223,M,34,25000
AP111224,F,25,12000
AP111225,F,28,40000
AP111226,F,27,15000
AP111227,M,36,20000
AP111228,F,36,40000
AP111229,M,28,12000
AP111230,F,37,10000
AP111231,M,44,25000
AP111232,F,33,25000
AP111233,F,30,10000
AP111234,M,50,30000
AP111235,F,32,30000
AP111236,M,46,10000
AP111237,M,32,10000
AP111238,M,46,50000
AP111239,F,28,15000
AP111240,M,23,15000
AP111241,F,25,40000
AP111242,M,24,35000
AP111243,M,31,25000
AP111244,M,33,40000
AP111245,F,35,35000
AP111246,F,25,25000
AP111247,F,39,15000
AP111248,M,42,40000
AP111249,M,25,50000
AP111250,M,50,25000
AP111251,M,22,12000
AP111252,M,43,50000
AP111253,F,33,30000
AP111254,F,25,15000
AP111255,F,30,12000
AP111256,M,49,15000
AP111257,F,24,25000
AP111258,M,25,12000
AP111259,M,44,30000
AP111260,M,34,50000
AP111261,M,22,10000
AP111262,M,36,12000
AP111263,F,37,35000
AP111264,M,43,35000
AP111265,F,43,20000
AP111266,F,33,50000
AP111267,F,40,20000
AP111268,M,37,12000
AP111269,M,42,15000
AP111270,M,44,15000
AP111271,F,30,15000
AP111272,F,44,12000
AP111273,M,47,40000
AP111274,M,39,30000
AP111275,F,43,20000
AP111276,M,32,40000
AP111277,F,21,25000
AP111278,M,45,35000
AP111279,M,40,20000
AP111280,F,37,20000
AP111281,M,34,35000
AP111282,F,30,50000
AP111283,M,39,30000
AP111284,F,28,40000
AP111285,F,32,35000
AP111286,F,50,30000
AP111287,M,47,50000
AP111288,F,36,10000
AP111289,F,50,40000
AP111290,M,35,35000
AP111291,M,40,12000
AP111292,M,31,35000
AP111293,M,46,15000
AP111294,M,40,30000
AP111295,M,22,40000
AP111296,F,43,20000
AP111297,M,27,35000
AP111298,M,39,50000
AP111299,F,30,25000
AP111300,F,35,10000
AP111301,M,48,12000
AP111302,F,25,35000
AP111303,F,50,30000
AP111304,M,26,15000
AP111305,M,44,10000
AP111306,M,50,50000
AP111307,F,35,35000
AP111308,M,24,10000
AP111309,F,43,50000
AP111310,M,48,40000
AP111311,M,28,30000
AP111312,M,33,30000
AP111313,M,49,20000
AP111314,M,23,20000
AP111315,F,44,12000
AP111316,M,37,15000
AP111317,F,29,10000
AP111318,F,48,50000
AP111319,F,31,25000
AP111320,M,43,25000
AP111321,F,33,10000
AP111322,F,37,25000
AP111323,M,44,25000
AP111324,M,21,50000
AP111325,F,30,10000
AP111326,F,44,40000
AP111327,F,46,40000
AP111328,M,46,40000
AP111329,F,45,30000
AP111330,F,45,40000
AP111331,M,43,15000
AP111332,F,49,10000
AP111333,M,33,12000
AP111334,M,38,30000
AP111335,F,41,25000
AP111336,M,49,12000
AP111337,F,42,10000
AP111338,M,39,25000
AP111339,M,25,30000
AP111340,F,45,12000
AP111341,M,29,30000
AP111342,M,23,20000
AP111343,M,37,35000
AP111344,M,43,50000
AP111345,F,42,10000
AP111346,F,23,50000
AP111347,M,30,35000
AP111348,F,35,20000
AP111349,F,46,50000
AP111350,M,26,25000
AP111351,M,42,35000
AP111352,F,47,40000
AP111353,M,38,50000
AP111354,M,40,30000
AP111355,F,46,10000
AP111356,F,34,15000
AP111357,F,28,25000
AP111358,F,24,20000
AP111359,M,23,20000
AP111360,M,30,50000
AP111361,F,35,25000
AP111362,M,22,25000
AP111363,M,47,10000
AP111364,F,35,30000
AP111365,F,33,20000
AP111366,F,33,50000
AP111367,F,36,25000
AP111368,F,41,50000
AP111369,F,37,35000
AP111370,F,46,35000
AP111371,M,37,15000
AP111372,M,21,20000
AP111373,M,22,15000
AP111374,M,31,20000
AP111375,M,33,30000
AP111376,F,29,50000
AP111377,M,31,50000
AP111378,F,42,30000
AP111379,F,24,30000
AP111380,F,23,25000
AP111381,M,42,40000
AP111382,M,42,30000
AP111383,M,44,15000
AP111384,M,49,35000
AP111385,M,26,15000
AP111386,F,47,20000
AP111387,F,48,50000
AP111388,F,22,35000
AP111389,F,21,50000
AP111390,M,47,15000
AP111391,F,29,50000
AP111392,F,41,50000
AP111393,F,31,15000
AP111394,M,24,20000
AP111395,M,26,20000
AP111396,F,47,30000
AP111397,F,43,35000
AP111398,F,32,12000
AP111399,M,25,50000
AP111400,M,48,15000
AP111401,F,45,10000
AP111402,M,47,20000
AP111403,F,36,25000
AP111404,M,34,15000
AP111405,M,30,40000
AP111406,F,41,25000
AP111407,M,37,25000
AP111408,F,26,30000
AP111409,M,43,12000
AP111410,M,43,15000
AP111411,F,38,15000
AP111412,M,45,30000
AP111413,M,41,25000
AP111414,F,30,15000
AP111415,M,31,12000
AP111416,M,25,35000
AP111417,M,28,12000
AP111418,M,29,50000
AP111419,M,26,10000
AP111420,M,26,35000
AP111421,F,50,12000
AP111422,F,46,50000
AP111423,F,47,15000
AP111424,F,28,25000
AP111425,F,33,30000
AP111426,M,48,50000
AP111427,M,49,12000
AP111428,F,38,30000
AP111429,M,26,50000
AP111430,F,23,10000
AP111431,M,44,12000
AP111432,M,28,20000
AP111433,F,29,20000
AP111434,F,43,30000
AP111435,M,28,20000
AP111436,F,28,12000
AP111437,F,46,15000
AP111438,M,32,10000
AP111439,F,26,12000
AP111440,F,33,25000
AP111441,M,44,50000
AP111442,M,35,20000
AP111443,M,40,25000
AP111444,F,38,35000
AP111445,F,33,15000
AP111446,F,28,35000
AP111447,F,35,10000
AP111448,F,38,30000
AP111449,F,37,10000
AP111450,F,37,25000
AP111451,F,37,25000
AP111452,F,30,40000
AP111453,M,28,20000
AP111454,M,39,25000
AP111455,F,33,10000
AP111456,F,28,50000
AP111457,M,26,10000
AP111458,M,50,12000
AP111459,M,50,40000
AP111460,F,29,15000
AP111461,F,47,12000
AP111462,M,43,50000
AP111463,F,38,20000
AP111464,M,21,20000
AP111465,F,44,40000
AP111466,F,42,50000
AP111467,F,24,20000
AP111468,M,47,12000
AP111469,M,26,35000
AP111470,M,23,25000
AP111471,F,23,12000
AP111472,F,43,15000
AP111473,M,32,40000
AP111474,F,44,40000
AP111475,F,27,25000
AP111476,M,36,30000
AP111477,F,30,35000
AP111478,F,42,10000
AP111479,M,50,20000
AP111480,F,35,30000
AP111481,M,21,25000
AP111482,M,50,10000
AP111483,F,37,15000
AP111484,F,33,25000
AP111485,M,43,30000
AP111486,F,24,40000
AP111487,M,26,20000
AP111488,F,31,15000
AP111489,F,22,10000
AP111490,M,34,20000
AP111491,F,48,40000
AP111492,M,28,50000
AP111493,M,22,15000
AP111494,F,43,35000
AP111495,M,30,25000
AP111496,F,23,30000
AP111497,F,26,25000
AP111498,F,45,25000
AP111499,F,27,10000
AP111500,M,22,40000
AP111501,F,43,12000
AP111502,M,35,30000
AP111503,M,26,20000
AP111504,M,50,25000
AP111505,M,50,25000
AP111506,F,38,35000
AP111507,M,28,40000
AP111508,M,34,10000
AP111509,F,29,12000
AP111510,M,24,10000
AP111511,M,45,50000
AP111512,F,43,25000
AP111513,F,29,10000
AP111514,M,22,35000
AP111515,F,21,30000
AP111516,M,35,35000
AP111517,F,49,20000
AP111518,M,39,10000
AP111519,F,30,25000
AP111520,M,34,15000
AP111521,F,44,40000
AP111522,F,39,15000
AP111523,M,45,50000
AP111524,M,25,40000
AP111525,F,50,35000
AP111526,F,31,40000
AP111527,F,43,35000
AP111528,F,27,25000
AP111529,M,31,12000
AP111530,F,41,20000
AP111531,F,22,50000
AP111532,M,47,35000
AP111533,M,41,20000
AP111534,M,24,10000
AP111535,M,50,20000
AP111536,M,35,35000
AP111537,M,33,20000
AP111538,F,29,12000
AP111539,M,41,10000
AP111540,F,26,25000
AP111541,M,50,15000
AP111542,F,21,20000
AP111543,F,39,10000
AP111544,F,41,20000
AP111545,F,36,30000
AP111546,F,25,15000
AP111547,M,48,12000
AP111548,M,22,15000
AP111549,F,38,10000
AP111550,M,34,20000
AP111551,M,37,40000
AP111552,F,43,10000
AP111553,F,21,12000
AP111554,M,38,40000
AP111555,M,50,10000
AP111556,M,29,50000
AP111557,M,23,25000
AP111558,F,25,15000
AP111559,M,37,20000
AP111560,F,22,30000
AP111561,F,44,20000
AP111562,F,21,35000
AP111563,M,35,50000
AP111564,M,35,12000
AP111565,M,43,20000
AP111566,F,29,30000
AP111567,F,46,12000
AP111568,M,27,10000
AP111569,M,26,50000
AP111570,M,45,30000
AP111571,F,43,12000
AP111572,F,41,40000
AP111573,M,29,10000
AP111574,F,49,12000
AP111575,M,34,12000
AP111576,M,31,12000
AP111577,F,32,10000
AP111578,M,45,15000
AP111579,M,37,25000
AP111580,F,34,30000
AP111581,F,33,50000
AP111582,F,46,12000
AP111583,F,25,50000
AP111584,M,37,12000
AP111585,F,45,25000
AP111586,M,33,30000
AP111587,F,50,50000
AP111588,F,23,12000
AP111589,M,46,15000
AP111590,F,30,20000
AP111591,F,24,12000
AP111592,F,27,50000
AP111593,M,36,35000
AP111594,M,21,10000
AP111595,F,42,20000
AP111596,F,36,20000
AP111597,M,28,15000
AP111598,M,45,12000
AP111599,M,31,40000
AP111600,M,26,12000
AP111601,F,31,15000
AP111602,M,37,35000
AP111603,M,29,15000
AP111604,M,45,15000
AP111605,F,40,50000
AP111606,M,38,50000
AP111607,M,43,12000
AP111608,M,32,25000
AP111609,M,21,50000
AP111610,F,40,15000
AP111611,M,21,20000
AP111612,M,45,10000
AP111613,M,42,35000
AP111614,M,47,25000
AP111615,F,22,20000
AP111616,M,41,20000
AP111617,M,32,20000
AP111618,M,46,10000
AP111619,F,27,50000
AP111620,M,33,40000
AP111621,F,22,10000
AP111622,F,39,25000
AP111623,F,45,50000
AP111624,F,21,40000
AP111625,F,27,10000
AP111626,M,27,25000
AP111627,F,22,12000
AP111628,M,36,35000
AP111629,M,36,35000
AP111630,M,45,40000
AP111631,F,46,35000
AP111632,F,36,35000
AP111633,M,45,10000
AP111634,F,46,12000
AP111635,M,27,40000
AP111636,F,46,15000
AP111637,M,36,12000
AP111638,F,46,15000
AP111639,F,44,12000
AP111640,M,37,15000
AP111641,F,36,12000
AP111642,M,34,12000
AP111643,F,46,12000
AP111644,F,25,20000
AP111645,F,39,10000
AP111646,M,40,30000
AP111647,F,26,35000
AP111648,M,43,10000
AP111649,M,32,20000
AP111650,F,35,35000
AP111651,M,40,25000
AP111652,M,24,15000
AP111653,M,43,20000
AP111654,F,24,20000
AP111655,M,32,20000
AP111656,F,43,10000
AP111657,F,47,35000
AP111658,M,38,20000
AP111659,M,29,35000
AP111660,F,43,40000
AP111661,F,31,35000
AP111662,M,44,30000
AP111663,F,21,15000
AP111664,M,48,15000
AP111665,M,38,30000
AP111666,M,21,25000
AP111667,F,48,35000
AP111668,F,38,10000
AP111669,F,25,25000
AP111670,M,30,35000
AP111671,M,35,10000
AP111672,F,44,12000
AP111673,F,25,20000
AP111674,M,28,12000
AP111675,M,47,15000
AP111676,M,40,50000
AP111677,F,40,20000
AP111678,M,49,25000
AP111679,F,30,25000
AP111680,F,26,30000
AP111681,F,43,40000
AP111682,M,21,10000
AP111683,F,48,35000
AP111684,F,45,40000
AP111685,F,48,40000
AP111686,F,48,35000
AP111687,F,24,20000
AP111688,F,34,20000
AP111689,M,29,30000
AP111690,M,23,30000
AP111691,F,31,50000
AP111692,F,28,12000
AP111693,M,36,50000
AP111694,M,39,10000
AP111695,F,23,25000
AP111696,M,28,30000
AP111697,M,47,20000
AP111698,M,49,10000
AP111699,M,22,40000
AP111700,M,29,40000
AP111701,F,27,50000
AP111702,F,49,12000
AP111703,M,38,30000
AP111704,F,37,15000
AP111705,M,23,40000
AP111706,F,37,40000
AP111707,M,43,20000
AP111708,M,24,35000
AP111709,F,39,50000
AP111710,F,40,50000
AP111711,F,49,35000
AP111712,M,23,12000
AP111713,F,32,25000
AP111714,M,27,30000
AP111715,F,43,10000
AP111716,M,32,10000
AP111717,F,37,30000
AP111718,F,45,50000
AP111719,F,49,30000
AP111720,F,47,20000
AP111721,F,33,20000
AP111722,F,25,10000
AP111723,M,25,20000
AP111724,M,49,15000
AP111725,F,44,30000
AP111726,M,28,50000
AP111727,F,29,35000
AP111728,M,48,15000
AP111729,F,23,10000
AP111730,M,47,25000
AP111731,F,48,12000
AP111732,M,39,30000
AP111733,M,47,20000
AP111734,M,33,35000
AP111735,F,47,15000
AP111736,F,36,30000
AP111737,M,27,25000
AP111738,M,48,15000
AP111739,M,38,50000
AP111740,F,24,50000
AP111741,F,40,12000
AP111742,F,33,15000
AP111743,F,24,30000
AP111744,F,32,10000
AP111745,M,32,15000
AP111746,F,25,50000
AP111747,F,32,20000
AP111748,F,48,10000
AP111749,M,26,12000
AP111750,F,43,40000
AP111751,M,23,40000
AP111752,M,34,40000
AP111753,F,37,12000
AP111754,M,39,40000
AP111755,M,36,25000
AP111756,F,36,12000
AP111757,M,40,40000
AP111758,F,21,50000
AP111759,F,38,50000
AP111760,M,47,10000
AP111761,M,24,10000
AP111762,M,40,10000
AP111763,M,38,10000
AP111764,M,35,25000
AP111765,F,40,40000
AP111766,M,37,50000
AP111767,M,34,30000
AP111768,M,48,25000
AP111769,F,33,40000
AP111770,F,39,25000
AP111771,M,38,20000
AP111772,M,31,15000
AP111773,F,38,40000
AP111774,M,48,15000
AP111775,F,39,40000
AP111776,F,21,40000
AP111777,M,50,25000
AP111778,F,30,50000
AP111779,M,44,12000
AP111780,M,21,50000
AP111781,M,49,40000
AP111782,F,44,15000
AP111783,M,30,35000
AP111784,F,22,12000
AP111785,F,36,12000
AP111786,F,23,35000
AP111787,M,26,25000
AP111788,M,40,30000
AP111789,F,28,12000
AP111790,F,42,40000
AP111791,F,49,25000
AP111792,F,40,35000
AP111793,F,27,20000
AP111794,M,21,35000
AP111795,M,28,10000
AP111796,F,50,20000
AP111797,F,47,20000
AP111798,M,34,35000
AP111799,F,21,25000
AP111800,M,30,20000
AP111801,M,24,15000
AP111802,M,33,10000
AP111803,F,36,40000
AP111804,M,27,50000
AP111805,M,33,20000
AP111806,F,49,40000
AP111807,M,47,35000
AP111808,M,35,35000
AP111809,F,33,40000
AP111810,M,48,35000
AP111811,F,30,30000
AP111812,M,24,15000
AP111813,M,50,30000
AP111814,M,34,40000
AP111815,M,40,50000
AP111816,F,33,30000
AP111817,M,46,15000
AP111818,F,29,50000
AP111819,F,38,12000
AP111820,M,28,20000
AP111821,M,23,12000
AP111822,F,22,35000
AP111823,F,46,10000
AP111824,M,27,15000
AP111825,M,21,12000
AP111826,F,30,30000
AP111827,M,28,40000
AP111828,F,37,40000
AP111829,M,26,30000
AP111830,M,43,40000
AP111831,M,39,12000
AP111832,M,41,15000
AP111833,M,50,40000
AP111834,M,30,35000
AP111835,F,38,25000
AP111836,F,42,20000
AP111837,M,39,12000
AP111838,M,31,12000
AP111839,F,30,12000
AP111840,M,50,30000
AP111841,M,25,35000
AP111842,M,43,50000
AP111843,F,32,10000
AP111844,F,27,10000
AP111845,M,26,50000
AP111846,M,34,35000
AP111847,M,25,30000
AP111848,M,31,10000
AP111849,M,35,35000
AP111850,M,44,30000
AP111851,M,39,50000
AP111852,F,40,40000
AP111853,F,24,12000
AP111854,M,49,25000
AP111855,F,47,30000
AP111856,M,47,40000
AP111857,F,46,50000
AP111858,M,37,12000
AP111859,F,32,20000
AP111860,F,49,10000
AP111861,F,43,12000
AP111862,M,39,20000
AP111863,M,25,25000
AP111864,M,22,15000
AP111865,M,32,10000
AP111866,F,25,15000
AP111867,F,27,40000
AP111868,M,32,12000
AP111869,F,31,35000
AP111870,M,45,50000
AP111871,F,33,15000
AP111872,M,30,12000
AP111873,M,48,50000
AP111874,F,24,15000
AP111875,F,44,30000
AP111876,F,37,25000
AP111877,M,24,10000
AP111878,M,41,30000
AP111879,M,50,50000
AP111880,M,40,30000
AP111881,F,33,40000
AP111882,F,49,35000
AP111883,M,47,30000
AP111884,M,43,40000
AP111885,M,32,35000
AP111886,M,24,35000
AP111887,M,37,20000
AP111888,F,40,35000
AP111889,M,28,40000
AP111890,M,41,15000
AP111891,M,46,25000
AP111892,M,29,15000
AP111893,M,25,35000
AP111894,F,47,10000
AP111895,F,30,10000
AP111896,M,28,30000
AP111897,F,27,35000
AP111898,F,50,35000
AP111899,F,35,50000
AP111900,M,45,25000
AP111901,F,44,10000
AP111902,M,36,40000
AP111903,F,31,15000
AP111904,F,28,20000
AP111905,F,34,20000
AP111906,M,23,30000
AP111907,M,21,10000
AP111908,F,28,40000
AP111909,M,36,35000
AP111910,F,47,25000
AP111911,M,24,15000
AP111912,F,44,20000
AP111913,F,21,10000
AP111914,M,32,50000
AP111915,M,50,40000
AP111916,F,24,30000
AP111917,F,31,15000
AP111918,M,46,35000
AP111919,M,42,50000
AP111920,F,33,35000
AP111921,F,38,35000
AP111922,F,43,20000
AP111923,F,23,10000
AP111924,M,28,40000
AP111925,M,38,20000
AP111926,M,26,50000
AP111927,F,29,12000
AP111928,M,22,12000
AP111929,M,50,30000
AP111930,M,30,35000
AP111931,F,50,10000
AP111932,M,40,15000
AP111933,F,50,25000
AP111934,F,37,12000
AP111935,M,26,25000
AP111936,F,45,30000
AP111937,M,43,10000
AP111938,F,24,40000
AP111939,M,32,15000
AP111940,M,44,35000
AP111941,M,27,50000
AP111942,M,42,10000
AP111943,M,29,20000
AP111944,M,43,25000
AP111945,M,35,40000
AP111946,M,50,40000
AP111947,M,29,10000
AP111948,M,22,40000
AP111949,M,25,30000
AP111950,F,27,40000
AP111951,M,29,15000
AP111952,M,40,25000
AP111953,F,28,25000
AP111954,M,32,12000
AP111955,F,29,10000
AP111956,M,50,35000
AP111957,M,34,40000
AP111958,M,45,15000
AP111959,M,32,35000
AP111960,F,39,40000
AP111961,M,27,50000
AP111962,M,32,15000
AP111963,F,32,40000
AP111964,M,31,50000
AP111965,M,47,40000
AP111966,M,48,12000
AP111967,M,30,25000
AP111968,M,24,10000
AP111969,M,30,30000
AP111970,F,32,12000
AP111971,M,33,50000
AP111972,M,48,12000
AP111973,M,29,12000
AP111974,F,23,40000
AP111975,M,42,20000
AP111976,F,26,12000
AP111977,F,49,25000
AP111978,F,32,30000
AP111979,M,42,25000
AP111980,F,43,20000
AP111981,F,48,10000
AP111982,M,29,50000
AP111983,M,45,25000
AP111984,M,21,35000
AP111985,F,38,25000
AP111986,M,45,50000
AP111987,F,33,12000
AP111988,M,28,40000
AP111989,M,34,50000
AP111990,F,22,50000
AP111991,M,31,40000
AP111992,F,50,30000
AP111993,F,33,40000
AP111994,M,41,40000
AP111995,M,22,50000
AP111996,M,37,30000
AP111997,F,46,25000
AP111998,M,40,10000
AP111999,F,30,15000
AP112000,M,42,12000
AP112001,M,23,30000
AP112002,M,24,12000
AP112003,M,23,25000
AP112004,F,32,30000
AP112005,F,42,20000
AP112006,F,46,10000
AP112007,M,37,15000
AP112008,M,45,50000
AP112009,M,37,30000
AP112010,M,47,10000
AP112011,M,32,20000
AP112012,F,29,35000
AP112013,M,24,15000
AP112014,F,26,30000
AP112015,M,40,30000
AP112016,M,44,15000
AP112017,M,27,15000
AP112018,F,30,15000
AP112019,M,38,10000
AP112020,M,28,30000
AP112021,M,43,40000
AP112022,M,39,40000
AP112023,F,44,20000
AP112024,F,46,15000
AP112025,M,44,20000
AP112026,M,45,15000
AP112027,F,21,15000
AP112028,M,43,12000
AP112029,F,21,35000
AP112030,F,38,30000
AP112031,M,48,30000
AP112032,F,45,12000
AP112033,M,49,40000
AP112034,F,27,12000
AP112035,F,33,50000
AP112036,M,39,10000
AP112037,F,48,30000
AP112038,M,36,30000
AP112039,M,26,30000
AP112040,M,44,50000
AP112041,F,23,50000
AP112042,M,30,50000
AP112043,F,30,40000
AP112044,M,41,15000
AP112045,M,43,25000
AP112046,M,24,10000
AP112047,F,47,35000
AP112048,F,28,20000
AP112049,F,42,50000
AP112050,F,48,15000
AP112051,M,28,12000
AP112052,F,40,15000
AP112053,M,29,10000
AP112054,F,26,25000
AP112055,M,33,40000
AP112056,F,47,40000
AP112057,F,34,40000
AP112058,M,27,20000
AP112059,F,38,35000
AP112060,F,35,10000
AP112061,F,34,15000
AP112062,F,36,15000
AP112063,M,46,25000
AP112064,M,40,10000
AP112065,F,29,40000
AP112066,M,34,10000
AP112067,F,22,30000
AP112068,F,32,15000
AP112069,F,41,40000
AP112070,F,22,50000
AP112071,M,45,25000
AP112072,M,41,50000
AP112073,M,45,35000
AP112074,F,37,25000
AP112075,M,31,40000
AP112076,F,48,20000
AP112077,M,28,50000
AP112078,M,46,30000
AP112079,F,42,35000
AP112080,F,33,20000
AP112081,F,36,25000
AP112082,F,50,10000
AP112083,F,39,50000
AP112084,F,48,25000
AP112085,F,26,12000
AP112086,F,22,20000
AP112087,M,28,15000
AP112088,M,48,25000
AP112089,M,31,12000
AP112090,M,37,12000
AP112091,F,31,35000
AP112092,M,50,10000
AP112093,F,35,12000
AP112094,M,31,10000
AP112095,F,50,15000
AP112096,M,48,50000
AP112097,M,28,10000
AP112098,M,29,20000
AP112099,F,30,15000
AP112100,M,31,50000
AP112101,M,40,35000
AP112102,F,24,25000
AP112103,M,37,30000
AP112104,M,34,12000
AP112105,F,49,35000
AP112106,M,43,50000
AP112107,F,46,30000
AP112108,M,32,10000
AP112109,F,23,25000
AP112110,F,30,10000
AP112111,M,28,12000
AP112112,M,22,12000
AP112113,M,36,25000
AP112114,M,27,12000
AP112115,M,38,20000
AP112116,M,25,10000
AP112117,M,26,35000
AP112118,F,37,50000
AP112119,F,25,40000
AP112120,F,38,35000
AP112121,F,40,10000
AP112122,M,22,15000
AP112123,M,30,15000
AP112124,M,25,25000
AP112125,M,50,35000
AP112126,F,36,50000
AP112127,M,43,20000
AP112128,M,45,30000
AP112129,F,22,12000
AP112130,F,21,40000
AP112131,M,23,20000
AP112132,F,38,20000
AP112133,F,42,40000
AP112134,F,32,50000
AP112135,M,32,15000
AP112136,F,47,35000
AP112137,M,30,50000
AP112138,F,23,25000
AP112139,M,27,15000
AP112140,M,45,50000
AP112141,F,37,35000
AP112142,F,24,40000
AP112143,F,42,40000
AP112144,F,21,10000
AP112145,M,38,15000
AP112146,F,35,35000
AP112147,F,37,50000
AP112148,F,37,20000
AP112149,M,30,12000
AP112150,M,49,30000
AP112151,M,36,15000
AP112152,M,36,50000
AP112153,M,40,20000
AP112154,F,26,10000
AP112155,M,40,20000
AP112156,M,32,50000
AP112157,M,24,25000
AP112158,F,47,25000
AP112159,F,38,15000
AP112160,M,30,25000
AP112161,F,41,10000
AP112162,F,35,50000
AP112163,F,42,35000
AP112164,F,29,50000
AP112165,M,34,12000
AP112166,M,32,10000
AP112167,M,39,35000
AP112168,F,42,20000
AP112169,M,32,12000
AP112170,M,32,20000
AP112171,M,46,25000
AP112172,F,44,35000
AP112173,M,30,30000
AP112174,M,38,20000
AP112175,F,45,20000
AP112176,M,48,40000
AP112177,F,33,12000
AP112178,M,46,12000
AP112179,M,44,25000
AP112180,F,26,10000
AP112181,M,28,10000
AP112182,F,37,12000
AP112183,F,40,15000
AP112184,F,38,50000
AP112185,F,46,10000
AP112186,F,31,25000
AP112187,M,28,50000
AP112188,M,42,12000
AP112189,M,38,40000
AP112190,M,23,10000
AP112191,F,35,25000
AP112192,F,23,12000
AP112193,M,36,35000
AP112194,F,35,10000
AP112195,M,45,12000
AP112196,F,31,35000
AP112197,F,31,30000
AP112198,M,29,40000
AP112199,F,49,40000
AP112200,F,36,15000
AP112201,M,24,15000
AP112202,M,24,12000
AP112203,F,41,15000
AP112204,M,33,25000
AP112205,M,21,20000
AP112206,F,30,40000
AP112207,M,38,20000
AP112208,M,39,30000
AP112209,M,25,35000
AP112210,F,48,10000
AP112211,F,22,50000
AP112212,F,27,35000
AP112213,M,35,25000
AP112214,M,28,15000
AP112215,M,25,20000
AP112216,F,27,40000
AP112217,M,48,25000
AP112218,M,37,12000
AP112219,F,48,35000
AP112220,F,31,30000
AP112221,M,49,30000
AP112222,F,36,25000
AP112223,M,38,50000
AP112224,F,22,40000
AP112225,M,24,35000
AP112226,F,35,50000
AP112227,M,45,15000
AP112228,M,31,30000
AP112229,M,25,25000
AP112230,F,25,15000
AP112231,M,40,30000
AP112232,M,22,20000
AP112233,M,48,10000
AP112234,F,21,50000
AP112235,M,46,35000
AP112236,M,22,15000
AP112237,M,42,10000
AP112238,M,31,35000
AP112239,F,28,15000
AP112240,M,41,12000
AP112241,F,30,25000
AP112242,F,22,20000
AP112243,F,33,20000
AP112244,M,21,30000
AP112245,M,27,10000
AP112246,M,25,10000
AP112247,F,39,20000
AP112248,F,44,15000
